article,lvl2,main,up,location,href,meter_1,meter_2,pix_1,pix_2,name,in_rub,hronometraz,v_sutki,dney,anonce_code,anonce
Москва253,/moskva/khoroshevo-mnevniki,Москва,Северо-Западный АО,Хорошево-Мневники,/moskva/zvenigorodskoye-shosse-iz-tsentra-700-m-do-peresecheniya-s-ul-mnevniki-storona-b,3,6,720,360,Звенигородское шоссе (из центра; 700 м до пересечения с ул. Мневники; сторона Б),82313,5,1410,7,53477415,Цифровой билборд
Москва254,/moskva/yuzhnyy-ao,Москва,Южный АО,Южный АО,/moskva/kashirskoye-shosse-78-iz-tsentra-storona-a,3,6,720,360,Каширское шоссе; 78 (из центра; сторона А),82313,5,1410,7,53477415,Цифровой билборд
Москва255,/moskva/yuzhnyy-ao,Москва,Южный АО,Южный АО,/moskva/kashirskoye-shosse-78-iz-tsentra-storona-b,3,6,720,360,Каширское шоссе; 78 (из центра; сторона Б),74567,5,1410,7,53477415,Цифровой билборд
Москва256,/moskva/voykovskiy,Москва,Северный АО,Войковский,/moskva/leningradskoye-shosse-16a-iz-tsentra-peresecheniye-s-ul-admirala-makarova-storona-a,3,6,720,360,Ленинградское шоссе; 16А (из центра; пересечение с ул. Адмирала Макарова; сторона А),90036,5,1410,7,53477415,Цифровой билборд
Москва257,/moskva/voykovskiy,Москва,Северный АО,Войковский,/moskva/leningradskoye-shosse-16a-iz-tsentra-peresecheniye-s-ul-admirala-makarova-storona-b,3,6,720,360,Ленинградское шоссе; 16А (из центра; пересечение с ул. Адмирала Макарова; сторона Б),82313,5,1410,7,53477415,Цифровой билборд
Москва258,/moskva/severo-vostochnyy-ao,Москва,Северо-Восточный АО,Северо-Восточный АО,/moskva/mira-v-tsentr-300-m-do-s-yezda-na-rizhskuyu-pl-storona-a,3,6,720,360,Мира (в центр; 300 м до съезда на Рижскую пл.; сторона А),90036,5,1410,7,53477415,Цифровой билборд
Москва259,/moskva/severo-vostochnyy-ao,Москва,Северо-Восточный АО,Северо-Восточный АО,/moskva/mira-v-tsentr-300-m-do-s-yezda-na-rizhskuyu-pl-storona-b,3,6,720,360,Мира (в центр; 300 м до съезда на Рижскую пл.; сторона Б),82313,5,1410,7,53477415,Цифровой билборд
Москва260,/moskva/severo-vostochnyy-ao,Москва,Северо-Восточный АО,Северо-Восточный АО,/moskva/mira-98-1-iz-tsentra-200-m-do-s-yezda-na-ul-2-ya-mytishchinskaya,3,6,720,360,Мира; 98/1 (из центра; 200 м до съезда на ул. 2-я Мытищинская),90036,5,1410,7,53477415,Цифровой билборд
Москва261,/moskva/yugo-vostochnyy-ao,Москва,Юго-Восточный АО,Юго-Восточный АО,/moskva/ryazanskiy-iz-tsentra-100-m-do-trts-gorod-na-ryazanke,3,6,720,360,Рязанский (из центра; 100 м до ТРЦ "Город на Рязанке"),82313,5,1410,7,53477415,Цифровой билборд
Москва262,/moskva/krasnoselskiy,Москва,Центральный АО,Красносельский,/moskva/ttk-vostok-vnutrennyaya-storona-500-m-do-s-yezda-na-ul-bakuninskaya,3,6,720,360,ТТК; Восток (внутренняя сторона; 500 м до съезда на ул. Бакунинская),91587,5,1410,7,53477415,Цифровой билборд
Москва263,/moskva/presnenskiy,Москва,Центральный АО,Пресненский,/moskva/ttk-zapad-vneshnyaya-storona-500-m-do-st-metro-delovoy-tsentr,3,6,720,360,ТТК; Запад (внешняя сторона; 500 м до ст. метро Деловой центр),94679,5,1410,7,53477415,Цифровой билборд
Москва264,/moskva/dorogomilovo,Москва,Западный АО,Дорогомилово,/moskva/ttk-zapad-vneshnyaya-storona-s-yezd-na-kutuzovskiy-pr-t,3,6,720,360,ТТК; Запад (внешняя сторона; съезд на Кутузовский пр-т),94590,5,1410,7,53477415,Цифровой билборд
Москва265,/moskva/dorogomilovo,Москва,Западный АО,Дорогомилово,/moskva/ttk-zapad-vnutrennyaya-storona-150-m-do-s-yezda-na-kutuzovskiy-pr-t,3,6,720,360,ТТК; Запад (внутренняя сторона; 150 м до съезда на Кутузовский пр-т),94590,5,1410,7,53477415,Цифровой билборд
Москва266,/moskva/severo-vostochnyy-ao,Москва,Северо-Восточный АО,Северо-Восточный АО,/moskva/ttk-severo-vostok-vneshnyaya-storona-rizhskaya-estakada-400-m-do-s-yezda-na-pr-t-mira,3,6,720,360,ТТК; Северо-восток (внешняя сторона; Рижская эстакада; 400 м до съезда на пр-т Мира),94590,5,1410,7,53477415,Цифровой билборд
Москва267,/moskva/yuzhnyy-ao,Москва,Южный АО,Южный АО,/moskva/ttk-yug-vneshnyaya-storona-s-yezd-na-ul-trofimova,3,6,720,360,ТТК; Юг (внешняя сторона; съезд на ул. Трофимова),91587,5,1410,7,53477415,Цифровой билборд
Москва268,/moskva/yuzhnyy-ao,Москва,Южный АО,Южный АО,/moskva/ttk-yug-vneshnyaya-storona-s-yezd-s-varshavskogo-shosse,3,6,720,360,ТТК; Юг (внешняя сторона; съезд с Варшавского шоссе),91587,5,1410,7,53477415,Цифровой билборд
Москва269,/moskva/khamovniki,Москва,Центральный АО,Хамовники,/moskva/ttk-yugo-zapad-vnutrennyaya-250-m-do-peresecheniya-s-novodevichyey-naberezhnoy-storona-a,3,6,720,360,ТТК; Юго-Запад (внутренняя; 250 м до пересечения с Новодевичьей набережной; сторона А),94590,5,1410,7,53477415,Цифровой билборд
Москва270,/moskva/khamovniki,Москва,Центральный АО,Хамовники,/moskva/ttk-yugo-zapad-vnutrennyaya-250-m-do-peresecheniya-s-novodevichyey-naberezhnoy-storona-b,3,6,720,360,ТТК; Юго-Запад (внутренняя; 250 м до пересечения с Новодевичьей набережной; сторона Б),90036,5,1410,7,53477415,Цифровой билборд
Москва271,/moskva/khamovniki,Москва,Центральный АО,Хамовники,/moskva/ttk-yugo-zapad-vnutrennyaya-300-m-do-st-mtsk-luzhniki-storona-a,3,6,720,360,ТТК; Юго-Запад (внутренняя; 300 м до ст. МЦК Лужники; сторона А),94590,5,1410,7,53477415,Цифровой билборд
Москва272,/moskva/khamovniki,Москва,Центральный АО,Хамовники,/moskva/ttk-yugo-zapad-vnutrennyaya-300-m-do-st-mtsk-luzhniki-storona-b,3,6,720,360,ТТК; Юго-Запад (внутренняя; 300 м до ст. МЦК Лужники; сторона Б),90036,5,1410,7,53477415,Цифровой билборд
Москва273,/moskva/severo-vostochnyy-ao,Москва,Северо-Восточный АО,Северо-Восточный АО,/moskva/sheremetyevskaya-16-iz-tsentra-250-m-do-tts-kapitoliy,3,6,720,360,Шереметьевская; 16 (из центра; 250 м до ТЦ "Капитолий"),66898,5,1410,7,53477415,Цифровой билборд
Москва274,/moskva/preobrazhenskoye,Москва,Восточный АО,Преображенское,/moskva/shchelkovskoye-shosse-v-tsentr-peresecheniye-s-okruzhnym-pr-dom-150-m-do-st-mtsk-lokomotiv-storona-a,3,6,720,360,Щелковское шоссе (в центр; пересечение с Окружным пр-дом; 150 м до ст. МЦК "Локомотив"; сторона А),82313,5,1410,7,53477415,Цифровой билборд
Москва275,/moskva/preobrazhenskoye,Москва,Восточный АО,Преображенское,/moskva/shchelkovskoye-shosse-v-tsentr-peresecheniye-s-okruzhnym-pr-dom-150-m-do-st-mtsk-lokomotiv-storona-b,3,6,720,360,Щелковское шоссе (в центр; пересечение с Окружным пр-дом; 150 м до ст. МЦК "Локомотив"; сторона Б),79242,5,1410,7,53477415,Цифровой билборд
Москва276,/moskva/sokolinaya-gora,Москва,Восточный АО,Соколиная Гора,/moskva/entuziastov-shosse-23-14-v-tsentr-700-m-do-s-yezda-na-pr-d-entuziastov,3,6,720,360,Энтузиастов шоссе; 23/14 (в центр; 700 м до съезда на пр-д Энтузиастов),82313,5,1410,7,53477415,Цифровой билборд
Москва277,/moskva/yugo-vostochnyy-ao,Москва,Юго-Восточный АО,Юго-Восточный АО,/moskva/entuziastov-shosse-iz-tsentra-600-m-do-s-yezda-na-ttk,3,6,720,360,Энтузиастов шоссе (из центра; 600 м до съезда на ТТК),82313,5,1410,7,53477415,Цифровой билборд
Москва278,/moskva/presnenskiy,Москва,Центральный АО,Пресненский,/moskva/ttk-severo-zapad-vneshnyaya-storona-s-yezd-na-zvenigorodskoye-shosse,3,6,720,360,ТТК; Северо-запад (внешняя сторона; съезд на Звенигородское шоссе),94590,5,1410,7,53477415,Цифровой билборд
